,Unnamed: 0,Innings,Player_name,Over_start_number,Runs_Scored,Balls_faced,Team1,Team2,Venue,Toss_winner,Toss_decision,Winner
40326,7360,2,Kuldeep Yadav,-1.0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,M.Chinnaswamy Stadium,Kolkata Knight Riders,field,Kolkata Knight Riders
40327,6263,1,CH Gayle,0.1,36,40,England,West Indies,The Rose Bowl,England,field,England
40328,6264,1,E Lewis,0.1,2,8,England,West Indies,The Rose Bowl,England,field,England
40329,6265,1,SD Hope,3.1,11,30,England,West Indies,The Rose Bowl,England,field,England
40330,6266,1,N Pooran,13.1,63,75,England,West Indies,The Rose Bowl,England,field,England
40331,6267,1,SO Hetmyer,13.3,39,48,England,West Indies,The Rose Bowl,England,field,England
40332,6268,1,JO Holder,29.6,9,10,England,West Indies,The Rose Bowl,England,field,England
40333,6269,1,AD Russell,32.1,21,16,England,West Indies,The Rose Bowl,England,field,England
40334,6270,1,CR Brathwaite,36.3,14,22,England,West Indies,The Rose Bowl,England,field,England
40335,6271,1,SS Cottrell,39.5,0,1,England,West Indies,The Rose Bowl,England,field,England
40336,6272,1,O Thomas,39.6,0,10,England,West Indies,The Rose Bowl,England,field,England
40337,6273,1,ST Gabriel,43.5,0,3,England,West Indies,The Rose Bowl,England,field,England
40338,6274,2,JM Bairstow,0.1,45,46,England,West Indies,The Rose Bowl,England,field,England
40339,6275,2,JE Root,0.1,100,93,England,West Indies,The Rose Bowl,England,field,England
40340,6276,2,CR Woakes,14.6,40,53,England,West Indies,The Rose Bowl,England,field,England
40341,6277,2,BA Stokes,31.7,10,5,England,West Indies,The Rose Bowl,England,field,England
40342,6278,2,JC Archer,-1.0,0,0,England,West Indies,The Rose Bowl,England,field,England
40343,6279,2,LE Plunkett,-1.0,0,0,England,West Indies,The Rose Bowl,England,field,England
40344,6280,2,MA Wood,-1.0,0,0,England,West Indies,The Rose Bowl,England,field,England
40345,6281,2,AU Rashid,-1.0,0,0,England,West Indies,The Rose Bowl,England,field,England
40346,7361,1,RG Sharma,0.1,11,14,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Mumbai Indians
40347,7362,1,Q de Kock,0.1,19,18,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Mumbai Indians
40348,7363,1,SA Yadav,3.5,7,8,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Mumbai Indians
40349,7364,1,Ishan Kishan,5.1,17,21,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Mumbai Indians
40350,7365,1,KH Pandya,8.3,6,13,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Mumbai Indians
40351,7366,1,KA Pollard,11.5,46,25,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Mumbai Indians
40352,7367,1,HH Pandya,12.6,14,14,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Mumbai Indians
40353,7368,1,RD Chahar,16.4,10,7,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Mumbai Indians
40354,7369,1,AS Joseph,18.1,0,0,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Mumbai Indians
40355,7370,1,JP Behrendorff,-1.0,0,0,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Mumbai Indians
40356,7371,1,JJ Bumrah,-1.0,0,0,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Mumbai Indians
40357,7372,2,DA Warner,0.1,15,12,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Mumbai Indians
40358,7373,2,JM Bairstow,0.1,16,10,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Mumbai Indians
40359,7374,2,V Shankar,3.6,5,10,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Mumbai Indians
40360,7375,2,MK Pandey,4.2,16,21,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Mumbai Indians
40361,7376,2,DJ Hooda,6.6,20,24,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Mumbai Indians
40362,7377,2,YK Pathan,10.4,0,4,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Mumbai Indians
40363,7378,2,Mohammad Nabi,11.3,11,13,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Mumbai Indians
40364,7379,2,Rashid Khan,15.7,0,1,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Mumbai Indians
40365,7380,2,B Kumar,15.8,2,5,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Mumbai Indians
40366,7381,2,Sandeep Sharma,17.2,5,2,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Mumbai Indians
40367,7382,2,S Kaul,16.5,0,1,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Mumbai Indians
40368,6282,1,DA Warner,0.1,26,48,Australia,Sri Lanka,Kennington Oval,Sri Lanka,field,Australia
40369,6283,1,AJ Finch,0.1,153,129,Australia,Sri Lanka,Kennington Oval,Sri Lanka,field,Australia
40370,6284,1,UT Khawaja,16.5,10,20,Australia,Sri Lanka,Kennington Oval,Sri Lanka,field,Australia
40371,6285,1,SPD Smith,23.1,73,59,Australia,Sri Lanka,Kennington Oval,Sri Lanka,field,Australia
40372,6286,1,GJ Maxwell,42.5,46,25,Australia,Sri Lanka,Kennington Oval,Sri Lanka,field,Australia
40373,6287,1,SE Marsh,43.4,3,8,Australia,Sri Lanka,Kennington Oval,Sri Lanka,field,Australia
40374,6288,1,AT Carey,47.1,4,3,Australia,Sri Lanka,Kennington Oval,Sri Lanka,field,Australia
40375,6289,1,PJ Cummins,48.2,0,1,Australia,Sri Lanka,Kennington Oval,Sri Lanka,field,Australia
40376,6290,1,MA Starc,48.4,5,4,Australia,Sri Lanka,Kennington Oval,Sri Lanka,field,Australia
40377,6291,1,JP Behrendorff,-1.0,0,0,Australia,Sri Lanka,Kennington Oval,Sri Lanka,field,Australia
40378,6292,1,KW Richardson,-1.0,0,0,Australia,Sri Lanka,Kennington Oval,Sri Lanka,field,Australia
40379,6293,2,FDM Karunaratne,0.1,97,108,Australia,Sri Lanka,Kennington Oval,Sri Lanka,field,Australia
40380,6294,2,MDKJ Perera,0.1,52,35,Australia,Sri Lanka,Kennington Oval,Sri Lanka,field,Australia
40381,6295,2,HDRL Thirimanne,15.4,16,25,Australia,Sri Lanka,Kennington Oval,Sri Lanka,field,Australia
40382,6296,2,BKG Mendis,23.6,30,37,Australia,Sri Lanka,Kennington Oval,Sri Lanka,field,Australia
40383,6297,2,AD Mathews,32.2,9,11,Australia,Sri Lanka,Kennington Oval,Sri Lanka,field,Australia
40384,6298,2,TAM Siriwardana,35.5,3,4,Australia,Sri Lanka,Kennington Oval,Sri Lanka,field,Australia
40385,6299,2,NLTC Perera,36.4,7,3,Australia,Sri Lanka,Kennington Oval,Sri Lanka,field,Australia
40386,6300,2,DM de Silva,37.1,16,30,Australia,Sri Lanka,Kennington Oval,Sri Lanka,field,Australia
40387,6301,2,I Udana,38.2,8,8,Australia,Sri Lanka,Kennington Oval,Sri Lanka,field,Australia
40388,6302,2,SL Malinga,40.1,1,5,Australia,Sri Lanka,Kennington Oval,Sri Lanka,field,Australia
40389,6303,2,N Pradeep,41.5,0,7,Australia,Sri Lanka,Kennington Oval,Sri Lanka,field,Australia
40390,6304,1,Hazratullah,0.1,22,23,Afghanistan,South Africa,Sophia Gardens,South Africa,field,South Africa
40391,6305,1,Noor Ali Zadran,0.1,32,58,Afghanistan,South Africa,Sophia Gardens,South Africa,field,South Africa
40392,6306,1,Rahmat Shah,8.3,6,22,Afghanistan,South Africa,Sophia Gardens,South Africa,field,South Africa
40393,6307,1,Hashmatullah Shahidi,15.2,8,22,Afghanistan,South Africa,Sophia Gardens,South Africa,field,South Africa
40394,6308,1,Asghar Stanikzai,20.5,0,5,Afghanistan,South Africa,Sophia Gardens,South Africa,field,South Africa
40395,6309,1,Mohammad Nabi,21.2,1,2,Afghanistan,South Africa,Sophia Gardens,South Africa,field,South Africa
40396,6310,1,Ikram Alikhil,21.6,9,33,Afghanistan,South Africa,Sophia Gardens,South Africa,field,South Africa
40397,6311,1,Gulbadin Naib,22.2,5,11,Afghanistan,South Africa,Sophia Gardens,South Africa,field,South Africa
40398,6312,1,Rashid Khan,25.3,35,24,Afghanistan,South Africa,Sophia Gardens,South Africa,field,South Africa
40399,6313,1,Hamid Hassan,32.5,0,3,Afghanistan,South Africa,Sophia Gardens,South Africa,field,South Africa
40400,6314,1,Aftab Alam,33.6,0,1,Afghanistan,South Africa,Sophia Gardens,South Africa,field,South Africa
40401,6315,2,HM Amla,0.1,41,82,Afghanistan,South Africa,Sophia Gardens,South Africa,field,South Africa
40402,6316,2,Q de Kock,0.1,68,72,Afghanistan,South Africa,Sophia Gardens,South Africa,field,South Africa
40403,6317,2,AL Phehlukwayo,22.6,17,17,Afghanistan,South Africa,Sophia Gardens,South Africa,field,South Africa
40404,6318,2,K Rabada,-1.0,0,0,Afghanistan,South Africa,Sophia Gardens,South Africa,field,South Africa
40405,6319,2,BE Hendricks,-1.0,0,0,Afghanistan,South Africa,Sophia Gardens,South Africa,field,South Africa
40406,6320,2,CH Morris,-1.0,0,0,Afghanistan,South Africa,Sophia Gardens,South Africa,field,South Africa
40407,6321,2,Imran Tahir,-1.0,0,0,Afghanistan,South Africa,Sophia Gardens,South Africa,field,South Africa
40408,6322,1,Q de Kock,0.1,5,8,New Zealand,South Africa,Edgbaston,New Zealand,field,New Zealand
40409,6323,1,HM Amla,0.1,55,83,New Zealand,South Africa,Edgbaston,New Zealand,field,New Zealand
40410,6324,1,F du Plessis,1.6,23,35,New Zealand,South Africa,Edgbaston,New Zealand,field,New Zealand
40411,6325,1,AK Markram,14.1,38,53,New Zealand,South Africa,Edgbaston,New Zealand,field,New Zealand
40412,6326,1,HE van der Dussen,27.5,67,63,New Zealand,South Africa,Edgbaston,New Zealand,field,New Zealand
40413,6327,1,DA Miller,32.4,36,35,New Zealand,South Africa,Edgbaston,New Zealand,field,New Zealand
40414,6328,1,AL Phehlukwayo,44.6,0,4,New Zealand,South Africa,Edgbaston,New Zealand,field,New Zealand
40415,6329,1,CH Morris,46.5,6,7,New Zealand,South Africa,Edgbaston,New Zealand,field,New Zealand
40416,6330,1,K Rabada,-1.0,0,0,New Zealand,South Africa,Edgbaston,New Zealand,field,New Zealand
40417,6331,1,L Ngidi,-1.0,0,0,New Zealand,South Africa,Edgbaston,New Zealand,field,New Zealand
40418,6332,1,Imran Tahir,-1.0,0,0,New Zealand,South Africa,Edgbaston,New Zealand,field,New Zealand
40419,6333,2,MJ Guptill,0.1,35,59,New Zealand,South Africa,Edgbaston,New Zealand,field,New Zealand
40420,6334,2,C Munro,0.1,9,5,New Zealand,South Africa,Edgbaston,New Zealand,field,New Zealand
40421,6335,2,KS Williamson,2.2,106,136,New Zealand,South Africa,Edgbaston,New Zealand,field,New Zealand
40422,6336,2,LRPL Taylor,15.1,1,2,New Zealand,South Africa,Edgbaston,New Zealand,field,New Zealand
40423,6337,2,TWM Latham,16.2,1,4,New Zealand,South Africa,Edgbaston,New Zealand,field,New Zealand
40424,6338,2,JDS Neesham,18.2,23,34,New Zealand,South Africa,Edgbaston,New Zealand,field,New Zealand
40425,6339,2,C de Grandhomme,32.3,60,47,New Zealand,South Africa,Edgbaston,New Zealand,field,New Zealand
40426,6340,2,MJ Santner,47.2,2,3,New Zealand,South Africa,Edgbaston,New Zealand,field,New Zealand
40427,6341,2,MJ Henry,-1.0,0,0,New Zealand,South Africa,Edgbaston,New Zealand,field,New Zealand
40428,6342,2,TA Boult,-1.0,0,0,New Zealand,South Africa,Edgbaston,New Zealand,field,New Zealand
40429,6343,2,LH Ferguson,-1.0,0,0,New Zealand,South Africa,Edgbaston,New Zealand,field,New Zealand
40430,6344,1,DA Warner,0.1,166,143,Australia,Bangladesh,Trent Bridge,Australia,bat,Australia
40431,6345,1,AJ Finch,0.1,53,50,Australia,Bangladesh,Trent Bridge,Australia,bat,Australia
40432,6346,1,UT Khawaja,20.6,89,70,Australia,Bangladesh,Trent Bridge,Australia,bat,Australia
40433,6347,1,GJ Maxwell,44.3,32,10,Australia,Bangladesh,Trent Bridge,Australia,bat,Australia
40434,6348,1,MP Stoinis,46.3,17,11,Australia,Bangladesh,Trent Bridge,Australia,bat,Australia
40435,6349,1,SPD Smith,46.6,1,2,Australia,Bangladesh,Trent Bridge,Australia,bat,Australia
40436,6350,1,AT Carey,47.2,11,8,Australia,Bangladesh,Trent Bridge,Australia,bat,Australia
40437,6351,1,MA Starc,-1.0,0,0,Australia,Bangladesh,Trent Bridge,Australia,bat,Australia
40438,6352,1,PJ Cummins,-1.0,0,0,Australia,Bangladesh,Trent Bridge,Australia,bat,Australia
40439,6353,1,NM Coulter-Nile,-1.0,0,0,Australia,Bangladesh,Trent Bridge,Australia,bat,Australia
40440,6354,1,A Zampa,-1.0,0,0,Australia,Bangladesh,Trent Bridge,Australia,bat,Australia
40441,6355,2,Tamim Iqbal,0.1,62,73,Australia,Bangladesh,Trent Bridge,Australia,bat,Australia
40442,6356,2,Soumya Sarkar,0.1,10,7,Australia,Bangladesh,Trent Bridge,Australia,bat,Australia
40443,6357,2,Shakib Al Hasan,3.6,41,40,Australia,Bangladesh,Trent Bridge,Australia,bat,Australia
40444,6358,2,Mushfiqur Rahim,18.2,102,96,Australia,Bangladesh,Trent Bridge,Australia,bat,Australia
40445,6359,2,Liton Das,24.2,20,17,Australia,Bangladesh,Trent Bridge,Australia,bat,Australia
40446,6360,2,Mahmudullah,29.3,69,49,Australia,Bangladesh,Trent Bridge,Australia,bat,Australia
40447,6361,2,Sabbir Rahman,45.4,0,1,Australia,Bangladesh,Trent Bridge,Australia,bat,Australia
40448,6362,2,Mehedi Hasan Miraz,45.5,6,7,Australia,Bangladesh,Trent Bridge,Australia,bat,Australia
40449,6363,2,Mashrafe Mortaza,48.3,6,5,Australia,Bangladesh,Trent Bridge,Australia,bat,Australia
40450,6364,2,Mustafizur Rahman,-1.0,0,0,Australia,Bangladesh,Trent Bridge,Australia,bat,Australia
40451,6365,2,Rubel Hossain,-1.0,0,0,Australia,Bangladesh,Trent Bridge,Australia,bat,Australia
40452,6366,1,FDM Karunaratne,0.1,1,8,England,Sri Lanka,Headingley,Sri Lanka,bat,Sri Lanka
40453,6367,1,MDKJ Perera,0.1,2,6,England,Sri Lanka,Headingley,Sri Lanka,bat,Sri Lanka
40454,6368,1,WIA Fernando,2.1,49,39,England,Sri Lanka,Headingley,Sri Lanka,bat,Sri Lanka
40455,6369,1,BKG Mendis,2.3,46,68,England,Sri Lanka,Headingley,Sri Lanka,bat,Sri Lanka
40456,6370,1,AD Mathews,12.6,85,113,England,Sri Lanka,Headingley,Sri Lanka,bat,Sri Lanka
40457,6371,1,BMAJ Mendis,29.5,0,1,England,Sri Lanka,Headingley,Sri Lanka,bat,Sri Lanka
40458,6372,1,DM de Silva,29.6,29,47,England,Sri Lanka,Headingley,Sri Lanka,bat,Sri Lanka
40459,6373,1,NLTC Perera,43.4,2,5,England,Sri Lanka,Headingley,Sri Lanka,bat,Sri Lanka
40460,6374,1,I Udana,45.5,6,4,England,Sri Lanka,Headingley,Sri Lanka,bat,Sri Lanka
40461,6375,1,SL Malinga,46.5,1,5,England,Sri Lanka,Headingley,Sri Lanka,bat,Sri Lanka
40462,6376,1,N Pradeep,48.4,1,1,England,Sri Lanka,Headingley,Sri Lanka,bat,Sri Lanka
40463,6377,2,JM Vince,0.1,14,18,England,Sri Lanka,Headingley,Sri Lanka,bat,Sri Lanka
40464,6378,2,JM Bairstow,0.1,0,1,England,Sri Lanka,Headingley,Sri Lanka,bat,Sri Lanka
40465,6379,2,JE Root,0.3,57,89,England,Sri Lanka,Headingley,Sri Lanka,bat,Sri Lanka
40466,6380,2,EJG Morgan,6.6,21,35,England,Sri Lanka,Headingley,Sri Lanka,bat,Sri Lanka
40467,6381,2,BA Stokes,18.5,82,88,England,Sri Lanka,Headingley,Sri Lanka,bat,Sri Lanka
40468,6382,2,JC Buttler,30.4,10,9,England,Sri Lanka,Headingley,Sri Lanka,bat,Sri Lanka
40469,6383,2,MM Ali,32.4,16,20,England,Sri Lanka,Headingley,Sri Lanka,bat,Sri Lanka
40470,6384,2,CR Woakes,38.4,2,4,England,Sri Lanka,Headingley,Sri Lanka,bat,Sri Lanka
40471,6385,2,AU Rashid,40.2,1,2,England,Sri Lanka,Headingley,Sri Lanka,bat,Sri Lanka
40472,6386,2,JC Archer,40.6,3,11,England,Sri Lanka,Headingley,Sri Lanka,bat,Sri Lanka
40473,6387,2,MA Wood,43.5,0,4,England,Sri Lanka,Headingley,Sri Lanka,bat,Sri Lanka
40474,7383,1,RG Sharma,0.1,47,32,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,Rajasthan Royals
40475,7384,1,Q de Kock,0.1,81,51,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,Rajasthan Royals
40476,7385,1,SA Yadav,10.6,16,10,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,Rajasthan Royals
40477,7386,1,KA Pollard,13.2,6,12,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,Rajasthan Royals
40478,7387,1,HH Pandya,16.3,28,11,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,Rajasthan Royals
40479,7388,1,Ishan Kishan,18.4,5,3,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,Rajasthan Royals
40480,7389,1,KH Pandya,19.3,0,0,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,Rajasthan Royals
40481,7390,1,JP Behrendorff,-1.0,0,0,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,Rajasthan Royals
40482,7391,1,AS Joseph,-1.0,0,0,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,Rajasthan Royals
40483,7392,1,RD Chahar,-1.0,0,0,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,Rajasthan Royals
40484,7393,1,JJ Bumrah,-1.0,0,0,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,Rajasthan Royals
40485,7394,2,AM Rahane,0.1,37,21,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,Rajasthan Royals
40486,7395,2,JC Buttler,0.1,89,42,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,Rajasthan Royals
40487,7396,2,SV Samson,6.3,31,26,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,Rajasthan Royals
40488,7397,2,SPD Smith,13.3,12,15,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,Rajasthan Royals
40489,7398,2,RA Tripathi,16.6,1,2,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,Rajasthan Royals
40490,7399,2,LS Livingstone,17.2,1,2,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,Rajasthan Royals
40491,7400,2,K Gowtham,18.2,0,0,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,Rajasthan Royals
40492,7401,2,S Gopal,18.1,13,7,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,Rajasthan Royals
40493,7402,2,DS Kulkarni,-1.0,0,0,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,Rajasthan Royals
40494,7403,2,JC Archer,-1.0,0,0,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,Rajasthan Royals
40495,7404,2,JD Unadkat,-1.0,0,0,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,Rajasthan Royals
40496,6388,1,KL Rahul,0.1,30,53,Afghanistan,India,The Rose Bowl,India,bat,India
40497,6389,1,RG Sharma,0.1,1,10,Afghanistan,India,The Rose Bowl,India,bat,India
40498,6390,1,V Kohli,4.3,67,63,Afghanistan,India,The Rose Bowl,India,bat,India
40499,6391,1,V Shankar,14.3,29,41,Afghanistan,India,The Rose Bowl,India,bat,India
40500,6392,1,MS Dhoni,26.2,28,52,Afghanistan,India,The Rose Bowl,India,bat,India
40501,6393,1,KM Jadhav,30.4,52,68,Afghanistan,India,The Rose Bowl,India,bat,India
40502,6394,1,HH Pandya,44.4,7,9,Afghanistan,India,The Rose Bowl,India,bat,India
40503,6395,1,Mohammed Shami,48.5,1,2,Afghanistan,India,The Rose Bowl,India,bat,India
40504,6396,1,Kuldeep Yadav,49.4,1,1,Afghanistan,India,The Rose Bowl,India,bat,India
40505,6397,1,JJ Bumrah,49.6,1,1,Afghanistan,India,The Rose Bowl,India,bat,India
40506,6398,1,YS Chahal,-1.0,0,0,Afghanistan,India,The Rose Bowl,India,bat,India
40507,6399,2,Hazratullah,0.1,10,23,Afghanistan,India,The Rose Bowl,India,bat,India
40508,6400,2,Gulbadin Naib,0.1,27,41,Afghanistan,India,The Rose Bowl,India,bat,India
40509,6401,2,Rahmat Shah,6.4,36,62,Afghanistan,India,The Rose Bowl,India,bat,India
40510,6402,2,Hashmatullah Shahidi,16.6,21,45,Afghanistan,India,The Rose Bowl,India,bat,India
40511,6403,2,Asghar Stanikzai,28.5,8,19,Afghanistan,India,The Rose Bowl,India,bat,India
40512,6404,2,Mohammad Nabi,29.1,52,54,Afghanistan,India,The Rose Bowl,India,bat,India
40513,6405,2,Najibullah Zadran,35.1,21,23,Afghanistan,India,The Rose Bowl,India,bat,India
40514,6406,2,Rashid Khan,41.4,14,16,Afghanistan,India,The Rose Bowl,India,bat,India
40515,6407,2,Ikram Alikhil,45.5,7,10,Afghanistan,India,The Rose Bowl,India,bat,India
40516,6408,2,Aftab Alam,49.4,0,1,Afghanistan,India,The Rose Bowl,India,bat,India
40517,6409,2,Mujeeb Ur Rahman,49.5,0,1,Afghanistan,India,The Rose Bowl,India,bat,India
40518,6410,1,MJ Guptill,0.1,0,1,New Zealand,West Indies,Old Trafford,West Indies,field,New Zealand
40519,6411,1,KS Williamson,0.2,148,152,New Zealand,West Indies,Old Trafford,West Indies,field,New Zealand
40520,6412,1,C Munro,0.1,0,1,New Zealand,West Indies,Old Trafford,West Indies,field,New Zealand
40521,6413,1,LRPL Taylor,0.6,69,94,New Zealand,West Indies,Old Trafford,West Indies,field,New Zealand
40522,6414,1,TWM Latham,34.5,12,16,New Zealand,West Indies,Old Trafford,West Indies,field,New Zealand
40523,6415,1,JDS Neesham,41.6,28,23,New Zealand,West Indies,Old Trafford,West Indies,field,New Zealand
40524,6416,1,C de Grandhomme,46.4,16,6,New Zealand,West Indies,Old Trafford,West Indies,field,New Zealand
40525,6417,1,MJ Santner,48.2,10,5,New Zealand,West Indies,Old Trafford,West Indies,field,New Zealand
40526,6418,1,MJ Henry,49.6,0,0,New Zealand,West Indies,Old Trafford,West Indies,field,New Zealand
40527,6419,1,TA Boult,-1.0,0,0,New Zealand,West Indies,Old Trafford,West Indies,field,New Zealand
40528,6420,1,LH Ferguson,-1.0,0,0,New Zealand,West Indies,Old Trafford,West Indies,field,New Zealand
40529,6421,2,CH Gayle,0.1,87,83,New Zealand,West Indies,Old Trafford,West Indies,field,New Zealand
40530,6422,2,SD Hope,0.1,1,3,New Zealand,West Indies,Old Trafford,West Indies,field,New Zealand
40531,6423,2,N Pooran,2.5,1,7,New Zealand,West Indies,Old Trafford,West Indies,field,New Zealand
40532,6424,2,SO Hetmyer,6.3,54,45,New Zealand,West Indies,Old Trafford,West Indies,field,New Zealand
40533,6425,2,JO Holder,22.2,0,1,New Zealand,West Indies,Old Trafford,West Indies,field,New Zealand
40534,6426,2,CR Brathwaite,22.3,101,82,New Zealand,West Indies,Old Trafford,West Indies,field,New Zealand
40535,6427,2,AR Nurse,24.1,1,8,New Zealand,West Indies,Old Trafford,West Indies,field,New Zealand
40536,6428,2,E Lewis,26.3,0,3,New Zealand,West Indies,Old Trafford,West Indies,field,New Zealand
40537,6429,2,KAJ Roach,26.7,14,30,New Zealand,West Indies,Old Trafford,West Indies,field,New Zealand
40538,6430,2,SS Cottrell,38.2,15,26,New Zealand,West Indies,Old Trafford,West Indies,field,New Zealand
40539,6431,2,O Thomas,45.1,0,4,New Zealand,West Indies,Old Trafford,West Indies,field,New Zealand
40540,7405,1,CA Lynn,0.1,82,51,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Chennai Super Kings,field,Chennai Super Kings
40541,7406,1,SP Narine,0.1,2,6,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Chennai Super Kings,field,Chennai Super Kings
40542,7407,1,N Rana,4.7,21,18,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Chennai Super Kings,field,Chennai Super Kings
40543,7408,1,RV Uthappa,10.3,0,1,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Chennai Super Kings,field,Chennai Super Kings
40544,7409,1,KD Karthik,10.5,18,14,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Chennai Super Kings,field,Chennai Super Kings
40545,7410,1,AD Russell,14.3,10,4,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Chennai Super Kings,field,Chennai Super Kings
40546,7411,1,Shubman Gill,14.7,15,20,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Chennai Super Kings,field,Chennai Super Kings
40547,7412,1,PP Chawla,17.3,4,5,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Chennai Super Kings,field,Chennai Super Kings
40548,7413,1,Kuldeep Yadav,19.7,0,0,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Chennai Super Kings,field,Chennai Super Kings
40549,7414,1,M Prasidh Krishna,-1.0,0,0,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Chennai Super Kings,field,Chennai Super Kings
40550,7415,1,HF Gurney,-1.0,0,0,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Chennai Super Kings,field,Chennai Super Kings
40551,7416,2,SR Watson,0.1,6,7,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Chennai Super Kings,field,Chennai Super Kings
40552,7417,2,F du Plessis,0.1,24,16,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Chennai Super Kings,field,Chennai Super Kings
40553,7418,2,SK Raina,3.2,58,42,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Chennai Super Kings,field,Chennai Super Kings
